Country,Commodity,Value,Measurement Unit,Annotation,Year
29,1004,0,Mt,,1980
29,1004,0,Mt,,1982
29,1004,0,Mt,,1984
29,1004,0,Mt,,1986
29,1004,0,Mt,,1988
29,1004,0,Mt,,1990
29,1004,0,Mt,,1992
29,1004,0,Mt,,1994
29,1004,0,Mt,,1996
29,1004,0,Mt,,1998
29,1004,0,Mt,,2000
29,1004,0,Mt,_,2002
29,1004,0,Mt,_,2004
29,1004,0,Mt,_,2006
29,1004,0,Mt,_,2008
29,100820,0,Mt, ,1978
29,100820,0,Mt,_,1980
29,100820,0,Mt,_,1982
29,100820,0,Mt,_,1984
29,100820,0,Mt,_,1986
29,100820,0,Mt,_,1988
29,100820,0,Mt,_,1990
29,100820,0,Mt,_,1992
29,100820,0,Mt,F,1994
29,100820,0,Mt,_,1996
29,100820,0,Mt,_,1998
29,100820,0,Mt,_,2000
29,100820,0,Mt,_,2002
29,100820,0,Mt,_,2004
29,100820,0,Mt,_,2006
29,100820,0,Mt,_,2008
29,1007,0,Mt,,1978
29,1007,2000,Mt,,1980
29,1007,2000,Mt,,1982
29,1007,2000,Mt,,1984
29,1007,2000,Mt,,1986
29,1007,1000,Mt,F,1988
29,1007,2000,Mt,F,1990
29,1007,2000,Mt,F,1992
29,1007,2000,Mt,F,1994
29,1007,9000,Mt,%,1996
29,1007,10000,Mt,%,1998
29,1007,11000,Mt,%,2000
29,1007,10000,Mt,%,2002
29,1007,12000,Mt,%,2004
29,1007,11000,Mt,%,2006
29,1007,11000,Mt,%,2008
29,100890,0,Mt,,1978
29,100890,0,Mt,,1980
29,100890,0,Mt,,1982
29,100890,0,Mt,,1984
29,100890,0,Mt,,1986
29,100890,0,Mt,_,1988
29,100890,0,Mt,_,1990
29,100890,0,Mt,_,1992
29,100890,0,Mt,_,1994
29,100890,0,Mt,_,1996
29,100890,0,Mt,_,1998
29,100890,0,Mt,_,2000
29,100890,0,Mt,_,2002
29,100890,0,Mt,_,2004
29,100890,0,Mt,_,2006
29,100890,0,Mt,F,2008
71,1001,0,Mt,,1978
71,1001,0,Mt,,1980
71,1001,0,Mt,,1982
71,1001,0,Mt,,1984
71,1001,0,Mt,,1986
71,1001,0,Mt,,1988
71,1001,0,Mt,,1990
71,1001,0,Mt,,1992
71,1001,0,Mt,,1994
71,1001,0,Mt,,1996
71,1001,0,Mt,,1998
71,1001,0,Mt,,2000
71,1001,0,Mt,,2002
71,1001,0,Mt,_,2004
71,1001,0,Mt,_,2006
71,1001,0,Mt,_,2008
71,100630,0,Mt, ,1978
71,100630,0,Mt, ,1980
71,100630,0,Mt, ,1982
71,100630,0,Mt, ,1984
71,100630,0,Mt, ,1986
71,100630,0,Mt, ,1988
71,100630,0,Mt, ,1990
71,100630,0,Mt, ,1992
71,100630,0,Mt, ,1994
71,100630,0,Mt, ,1996
71,100630,0,Mt, ,1998
71,100630,0,Mt,_,2000
71,100630,0,Mt,_,2002
71,100630,0,Mt,_,2004
71,100630,0,Mt,_,2006
71,100630,0,Mt,_,2008
71,1003,0,Mt,,1978
71,1003,0,Mt,,1980
71,1003,0,Mt,,1982
71,1003,0,Mt,,1984
71,1003,0,Mt,,1986
71,1003,0,Mt,,1988
71,1003,0,Mt,,1990
71,1003,0,Mt,,1992
71,1003,0,Mt,,1994
71,1003,0,Mt,,1996
71,1003,0,Mt,,1998
71,1003,0,Mt,,2000
71,1003,0,Mt,,2002
71,1003,0,Mt,_,2004
71,1003,0,Mt,_,2006
71,1003,0,Mt,_,2008
71,1005,0,Mt, ,1978
71,1005,0,Mt, ,1980
71,1005,0,Mt, ,1982
71,1005,0,Mt, ,1984
71,1005,0,Mt, ,1986
71,1005,0,Mt, ,1988
71,1005,0,Mt, ,1990
71,1005,0,Mt, ,1992
71,1005,0,Mt, ,1994
71,1005,0,Mt,=,1996
71,1005,0,Mt,=,1998
71,1005,0,Mt,=,2000
71,1005,0,Mt,=,2002
71,1005,0,Mt,=,2004
71,1005,0,Mt,=,2006
71,1005,0,Mt,=,2008
71,1002,0,Mt,,1978
71,1002,0,Mt,,1980
71,1002,0,Mt,,1982
71,1002,0,Mt,,1984
71,1002,0,Mt,,1986
71,1002,0,Mt,,1988
71,1002,0,Mt,,1990
71,1002,0,Mt,,1992
71,1002,0,Mt,,1994
71,1002,0,Mt,,1996
71,1002,0,Mt,,1998
71,1002,0,Mt,,2000
71,1002,0,Mt,,2002
71,1002,0,Mt,_,2004
71,1002,0,Mt,_,2006
71,1002,0,Mt,_,2008
71,1004,0,Mt,,1978
71,1004,0,Mt,,1980
71,1004,0,Mt,,1982
71,1004,0,Mt,,1984
71,1004,0,Mt,,1986
71,1004,0,Mt,,1988
71,1004,0,Mt,,1990
71,1004,0,Mt,,1992
71,1004,0,Mt,,1994
71,1004,0,Mt,,1996
71,1004,0,Mt,,1998
71,1004,0,Mt,,2000
71,1004,0,Mt,,2002
71,1004,0,Mt,_,2004
71,1004,0,Mt,_,2006
71,1004,0,Mt,_,2008
71,100820,0,Mt,,1978
71,100820,0,Mt,,1980
71,100820,0,Mt,,1982
71,100820,0,Mt,,1984
71,100820,0,Mt,,1986
71,100820,0,Mt,,1988
71,100820,0,Mt,,1990
71,100820,0,Mt,,1992
71,100820,0,Mt,,1994
71,100820,0,Mt,,1996
71,100820,0,Mt,,1998
71,100820,0,Mt,,2000
71,100820,0,Mt,,2002
71,100820,0,Mt,_,2004
71,100820,0,Mt,_,2006
71,100820,0,Mt,_,2008
71,1007,0,Mt,,1978
71,1007,0,Mt,,1980
71,1007,0,Mt,,1982
71,1007,0,Mt,,1984
71,1007,0,Mt,,1986
71,1007,0,Mt,,1988
71,1007,0,Mt,,1990
71,1007,0,Mt,,1992
71,1007,0,Mt,,1994
71,1007,0,Mt,,1996
71,1007,0,Mt,,1998
71,1007,0,Mt,,2000
71,1007,0,Mt,,2002
71,1007,0,Mt,_,2004
71,1007,0,Mt,_,2006
71,1007,0,Mt,_,2008
71,100890,0,Mt,,1978
71,100890,0,Mt,,1980
71,100890,0,Mt,,1982
71,100890,0,Mt,,1984
71,100890,0,Mt,,1986
71,100890,0,Mt,,1988
71,100890,0,Mt,,1990
71,100890,0,Mt,,1992
71,100890,0,Mt,,1994
71,100890,0,Mt,,1996
71,100890,0,Mt,,1998
71,100890,0,Mt,,2000
71,100890,0,Mt,,2002
71,100890,0,Mt,_,2004
71,100890,0,Mt,_,2006
71,100890,0,Mt,_,2008
72,1001,0,Mt,,1978
72,1001,0,Mt,,1980
72,1001,0,Mt,,1982
72,1001,0,Mt,,1984
72,1001,0,Mt,,1986
72,1001,0,Mt,_,1988
72,1001,0,Mt,_,1990
72,1001,0,Mt,_,1992
72,1001,0,Mt,_,1994
72,1001,0,Mt,_,1996
72,1001,0,Mt,,1998
72,1001,0,Mt,_,2000
72,1001,0,Mt,_,2002
72,1001,0,Mt,_,2004
72,1001,0,Mt,_,2006
72,1001,3000,Mt,U,2008
72,100630,0,Mt, ,1978
72,100630,0,Mt,,1980
72,100630,0,Mt,,1982
72,100630,0,Mt,,1984
72,100630,0,Mt,,1986
72,100630,0,Mt,,1988
72,100630,0,Mt,,1990
72,100630,0,Mt,,1992
72,100630,0,Mt,=,1994
72,100630,0,Mt,=,1996
72,100630,0,Mt,,1998
72,100630,0,Mt,,2000
72,100630,0,Mt,,2002
72,100630,0,Mt,_,2004
72,100630,0,Mt,_,2006
72,100630,0,Mt,_,2008
72,1003,0,Mt,,1978
72,1003,0,Mt,,1980
72,1003,0,Mt,,1982
72,1003,0,Mt,,1984
72,1003,0,Mt,,1986
72,1003,0,Mt,_,1988
72,1003,0,Mt,_,1990
72,1003,0,Mt,_,1992
72,1003,0,Mt,_,1994
72,1003,0,Mt,_,1996
72,1003,0,Mt,,1998
72,1003,0,Mt,_,2000
72,1003,0,Mt,_,2002
72,1003,0,Mt,_,2004
72,1003,0,Mt,_,2006
72,1003,0,Mt,=,2008
72,1005,136400,Mt, ,1978
72,1005,119800,Mt,_,1980
72,1005,145000,Mt,_,1982
72,1005,163000,Mt,_,1984
72,1005,196000,Mt,_,1986
72,1005,229000,Mt,_,1988
72,1005,237000,Mt,_,1990
72,1005,201800,Mt,B,1992
72,1005,170000,Mt,B,1994
72,1005,173000,Mt,_,1996
72,1005,326000,Mt,_,1998
72,1005,353000,Mt,_,2000
72,1005,383000,Mt,B,2002
72,1005,397000,Mt,_,2004
72,1005,466000,Mt,B,2006
72,1005,471000,Mt,B,2008
72,1002,0,Mt,,1978
72,1002,0,Mt,,1980
72,1002,0,Mt,,1982
72,1002,0,Mt,,1984
72,1002,0,Mt,,1986
72,1002,0,Mt,,1988
72,1002,0,Mt,,1990
72,1002,0,Mt,,1992
72,1002,0,Mt,,1994
72,1002,0,Mt,,1996
72,1002,0,Mt,,1998
72,1002,0,Mt,,2000
72,1002,0,Mt,_,2002
72,1002,0,Mt,_,2004
72,1002,0,Mt,_,2006
72,1002,0,Mt,_,2008
72,1004,0,Mt, ,1978
72,1004,400,Mt,_,1980
72,1004,0,Mt,_,1982
72,1004,0,Mt,_,1984
72,1004,300,Mt,_,1986
72,1004,300,Mt,_,1988
72,1004,500,Mt,_,1990
72,1004,1000,Mt,_,1992
72,1004,0,Mt,_,1994
72,1004,0,Mt,_,1996
72,1004,0,Mt,=,1998
72,1004,0,Mt,_,2000
72,1004,0,Mt,_,2002
72,1004,0,Mt,_,2004
72,1004,0,Mt,_,2006
72,1004,0,Mt,_,2008
72,100820,0,Mt,,1978
72,100820,0,Mt,,1980
72,100820,0,Mt,,1982
72,100820,0,Mt,,1984
72,100820,0,Mt,,1986
72,100820,0,Mt,,1988
72,100820,0,Mt,,1990
72,100820,0,Mt,,1992
72,100820,0,Mt,,1994
72,100820,0,Mt,,1996
72,100820,0,Mt,,1998
72,100820,0,Mt,,2000
72,100820,0,Mt,_,2002
72,100820,0,Mt,_,2004
72,100820,0,Mt,_,2006
72,100820,0,Mt,_,2008
72,1007,11300,Mt, ,1978
72,1007,22700,Mt,_,1980
72,1007,10800,Mt,_,1982
72,1007,19200,Mt,_,1984
72,1007,18100,Mt,_,1986
72,1007,40400,Mt,_,1988
72,1007,42000,Mt,_,1990
72,1007,45000,Mt,B,1992
72,1007,45000,Mt,B,1994
72,1007,47000,Mt,B,1996
72,1007,37000,Mt,_,1998
72,1007,49000,Mt,_,2000
72,1007,19000,Mt,_,2002
72,1007,15000,Mt,_,2004
72,1007,15000,Mt,B,2006
72,1007,13000,Mt,_,2008
72,100890,0,Mt,,1978
72,100890,0,Mt,,1980
72,100890,0,Mt,,1982
72,100890,0,Mt,,1984
72,100890,0,Mt,,1986
72,100890,0,Mt,,1988
72,100890,0,Mt,,1990
72,100890,0,Mt,,1992
72,100890,0,Mt,,1994
72,100890,0,Mt,,1996
72,100890,0,Mt,,1998
72,100890,0,Mt,,2000
72,100890,0,Mt,_,2002
72,100890,0,Mt,_,2004
72,100890,0,Mt,_,2006
72,100890,0,Mt,_,2008
26,1001,0,Mt,,1978
26,1001,0,Mt,,1980
26,1001,0,Mt,,1982
26,1001,0,Mt,,1984
26,1001,0,Mt,,1986
26,1001,0,Mt,,1988
26,1001,0,Mt,,1990
26,1001,0,Mt,,1992
26,1001,0,Mt,,1994
26,1001,0,Mt,,1996
26,1001,0,Mt,,1998
26,1001,0,Mt,,2000
26,1001,0,Mt,_,2002
26,1001,840000,Mt,B,2004
26,1001,700000,Mt,B,2006
26,1001,249000,Mt,B,2008
26,100630,0,Mt, ,1978
26,100630,0,Mt, ,1980
26,100630,0,Mt,,1982
26,100630,0,Mt,,1984
26,100630,0,Mt,,1986
26,100630,0,Mt,,1988
26,100630,0,Mt,,1990
26,100630,0,Mt,,1992
26,100630,0,Mt,,1994
26,100630,0,Mt,,1996
26,100630,0,Mt,,1998
26,100630,0,Mt,,2000
26,100630,0,Mt,,2002
26,100630,0,Mt,_,2004
26,100630,0,Mt,_,2006
26,100630,0,Mt,_,2008
26,1003,0,Mt,,1978
26,1003,0,Mt,,1980
26,1003,0,Mt,,1982
26,1003,0,Mt,,1984
26,1003,0,Mt,,1986
26,1003,0,Mt,,1988
26,1003,0,Mt,,1990
26,1003,0,Mt,,1992
26,1003,0,Mt,,1994
26,1003,0,Mt,,1996
26,1003,0,Mt,,1998
26,1003,0,Mt,,2000
26,1003,0,Mt,_,2002
26,1003,2642000,Mt,B,2004
26,1003,2719000,Mt,B,2006
26,1003,2635000,Mt,B,2008
26,1005,0,Mt,,1978
26,1005,0,Mt,,1980
26,1005,0,Mt,,1982
26,1005,0,Mt,,1984
26,1005,0,Mt,,1986
26,1005,0,Mt,,1988
26,1005,0,Mt,,1990
26,1005,0,Mt,,1992
26,1005,0,Mt,,1994
26,1005,0,Mt,,1996
26,1005,0,Mt,,1998
26,1005,0,Mt,,2000
26,1005,0,Mt,_,2002
26,1005,778000,Mt,B,2004
26,1005,421000,Mt,B,2006
26,1005,144000,Mt,B,2008
26,1002,0,Mt,,1978
26,1002,0,Mt,,1980
26,1002,0,Mt,,1982
26,1002,0,Mt,,1984
26,1002,0,Mt,,1986
26,1002,0,Mt,,1988
26,1002,0,Mt,,1990
26,1002,0,Mt,,1992
26,1002,0,Mt,,1994
26,1002,0,Mt,,1996
26,1002,0,Mt,,1998
26,1002,0,Mt,,2000
26,1002,0,Mt,_,2002
26,1002,1099000,Mt,B,2004
26,1002,1973000,Mt,B,2006
26,1002,1886000,Mt,B,2008
26,1004,0,Mt,,1978
26,1004,0,Mt,,1980
26,1004,0,Mt,,1982
26,1004,0,Mt,,1984
26,1004,0,Mt,,1986
26,1004,0,Mt,,1988
26,1004,0,Mt,,1990
26,1004,0,Mt,,1992
26,1004,0,Mt,,1994
26,1004,0,Mt,,1996
26,1004,0,Mt,,1998
26,1004,0,Mt,,2000
26,1004,0,Mt,_,2002
26,1004,710000,Mt,B,2004
26,1004,663000,Mt,B,2006
26,1004,811000,Mt,B,2008
26,100820,0,Mt,,1978
26,100820,0,Mt,,1980
26,100820,0,Mt,,1982
26,100820,0,Mt,,1984
26,100820,0,Mt,,1986
26,100820,0,Mt,,1988
26,100820,0,Mt,,1990
26,100820,0,Mt,,1992
26,100820,0,Mt,,1994
26,100820,0,Mt,,1996
26,100820,0,Mt,,1998
26,100820,0,Mt,,2000
26,100820,0,Mt,_,2002
26,100820,0,Mt,_,2004
26,100820,0,Mt,_,2006
26,100820,0,Mt,B,2008
26,1007,0,Mt,,1978
26,1007,0,Mt,,1980
26,1007,0,Mt,,1982
26,1007,0,Mt,,1984
26,1007,0,Mt,,1986
26,1007,0,Mt,,1988
26,1007,0,Mt,,1990
26,1007,0,Mt,,1992
26,1007,0,Mt,,1994
26,1007,0,Mt,,1996
26,1007,0,Mt,,1998
26,1007,0,Mt,,2000
26,1007,0,Mt,_,2002
26,1007,0,Mt,_,2004
26,1007,0,Mt,_,2006
26,1007,0,Mt,B,2008
26,100890,0,Mt,,1978
26,100890,0,Mt,,1980
26,100890,0,Mt,,1982
26,100890,0,Mt,,1984
26,100890,0,Mt,,1986
26,100890,0,Mt,,1988
26,100890,0,Mt,,1990
26,100890,0,Mt,,1992
26,100890,0,Mt,,1994
26,100890,0,Mt,,1996
26,100890,0,Mt,,1998
26,100890,0,Mt,,2000
26,100890,0,Mt,_,2002
26,100890,5000,Mt,_,2004
26,100890,0,Mt,B,2006
26,100890,84000,Mt,B,2008
73,1001,0,Mt, ,1978
73,1001,15000,Mt,_,1980
73,1001,15000,Mt,_,1982
73,1001,15000,Mt,_,1984
73,1001,15000,Mt,_,1986
73,1001,15000,Mt,_,1988
73,1001,15000,Mt,_,1990
73,1001,15000,Mt,_,1992
73,1001,15000,Mt,_,1994
73,1001,15000,Mt,_,1996
73,1001,15000,Mt,_,1998
73,1001,15000,Mt,_,2000
73,1001,20000,Mt,_,2002
73,1001,25000,Mt,_,2004
73,1001,25000,Mt,_,2006
73,1001,25000,Mt,_,2008
73,100630,0,Mt, ,1978
73,100630,0,Mt, ,1980
73,100630,0,Mt, ,1982
73,100630,0,Mt, ,1984
73,100630,0,Mt, ,1986
73,100630,0,Mt, ,1988
73,100630,0,Mt, ,1990
73,100630,0,Mt, ,1992
73,100630,0,Mt, ,1994
73,100630,0,Mt, ,1996
73,100630,5000,Mt,F,1998
73,100630,5000,Mt,F,2000
73,100630,5000,Mt,F,2002
73,100630,5000,Mt,F,2004
73,100630,5000,Mt,F,2006
73,100630,5000,Mt,F,2008
73,1003,0,Mt, ,1978
73,1003,3000,Mt,_,1980
73,1003,6000,Mt,_,1982
73,1003,10000,Mt,_,1984
73,1003,10000,Mt,_,1986
73,1003,6000,Mt,_,1988
73,1003,11000,Mt,_,1990
73,1003,10000,Mt,_,1992
73,1003,3500,Mt,_,1994
73,1003,3500,Mt,_,1996
73,1003,3500,Mt,_,1998
73,1003,4000,Mt,_,2000
73,1003,4000,Mt,_,2002
73,1003,4000,Mt,_,2004
73,1003,4000,Mt,_,2006
73,1003,4000,Mt,_,2008
73,1005,0,Mt, ,1978
73,1005,50000,Mt,_,1980
73,1005,40000,Mt,_,1982
73,1005,50000,Mt,_,1984
73,1005,50000,Mt,_,1986
73,1005,45000,Mt,_,1988
73,1005,45000,Mt,_,1990
73,1005,189000,Mt,_,1992
73,1005,292000,Mt,_,1994
73,1005,291000,Mt,_,1996
73,1005,280000,Mt,_,1998
73,1005,300000,Mt,_,2000
73,1005,309000,Mt,_,2002
73,1005,309000,Mt,_,2004
73,1005,346000,Mt,B,2006
73,1005,385000,Mt,B,2008
73,1002,0,Mt,,1978
73,1002,0,Mt,,1980
73,1002,0,Mt,,1982
73,1002,0,Mt,,1984
73,1002,0,Mt,,1986
73,1002,0,Mt,,1988
73,1002,0,Mt,,1990
73,1002,0,Mt,,1992
73,1002,0,Mt,,1994
73,1002,0,Mt,,1996
73,1002,0,Mt,,1998
73,1002,0,Mt,,2000
73,1002,0,Mt,_,2002
73,1002,0,Mt,_,2004
73,1002,0,Mt,_,2006
73,1002,0,Mt,_,2008
73,1004,0,Mt, ,1978
73,1004,200,Mt,_,1980
73,1004,1000,Mt,F,1982
73,1004,1000,Mt,F,1984
73,1004,1000,Mt,F,1986
73,1004,1000,Mt,F,1988
73,1004,9000,Mt,_,1990
73,1004,17000,Mt,B,1992
73,1004,1000,Mt,_,1994
73,1004,1000,Mt,_,1996
73,1004,1000,Mt,_,1998
73,1004,1000,Mt,_,2000
73,1004,1000,Mt,_,2002
73,1004,1000,Mt,_,2004
73,1004,1000,Mt,_,2006
73,1004,1000,Mt,_,2008
73,100820,0,Mt,,1978
73,100820,0,Mt,,1980
73,100820,0,Mt,,1982
73,100820,0,Mt,,1984
73,100820,0,Mt,,1986
73,100820,0,Mt,,1988
73,100820,0,Mt,,1990
73,100820,0,Mt,,1992
73,100820,0,Mt,,1994
73,100820,0,Mt,,1996
73,100820,0,Mt,,1998
73,100820,0,Mt,,2000
73,100820,0,Mt,_,2002
73,100820,0,Mt,_,2004
73,100820,0,Mt,_,2006
73,100820,0,Mt,_,2008
73,1007,6100,Mt, ,1978
73,1007,3300,Mt,_,1980
73,1007,200,Mt,_,1982
73,1007,1200,Mt,_,1984
73,1007,1700,Mt,_,1986
73,1007,31400,Mt,B,1988
73,1007,5000,Mt,_,1990
73,1007,11000,Mt,B,1992
73,1007,32000,Mt,_,1994
73,1007,109000,Mt,B,1996
73,1007,79000,Mt,_,1998
73,1007,36000,Mt,_,2000
73,1007,22000,Mt,_,2002
73,1007,54000,Mt,_,2004
73,1007,17000,Mt,B,2006
73,1007,11000,Mt,B,2008
73,100890,0,Mt,,1978
73,100890,0,Mt,,1980
73,100890,0,Mt,,1982
73,100890,0,Mt,,1984
73,100890,0,Mt,,1986
73,100890,0,Mt,,1988
73,100890,0,Mt,,1990
73,100890,0,Mt,,1992
73,100890,0,Mt,,1994
73,100890,0,Mt,,1996
73,100890,0,Mt,,1998
73,100890,0,Mt,,2000
73,100890,0,Mt,_,2002
73,100890,0,Mt,_,2004
73,100890,1000,Mt,B,2006
73,100890,0,Mt,_,2008
73,1001,0,Mt, ,1978
73,1001,100000,Mt,F,1980
73,1001,100000,Mt,F,1982
73,1001,100000,Mt,F,1984
73,1001,100000,Mt,F,1986
73,1001,100000,Mt,F,1988
73,1001,100000,Mt,F,1990
73,1001,100000,Mt,F,1992
73,1001,100000,Mt,F,1994
73,1001,99900,Mt,F,1996
73,1001,100300,Mt,F,1998
73,1001,211000,Mt,F,2000
73,1001,100000,Mt,F,2002
73,1001,200000,Mt,F,2004
73,1001,200000,Mt,F,2006
73,1001,200000,Mt,F,2008
73,100630,0,Mt, ,1978
73,100630,0,Mt,,1980
73,100630,0,Mt,,1982
73,100630,0,Mt,,1984
73,100630,0,Mt,,1986
73,100630,0,Mt,,1988
73,100630,0,Mt,,1990
73,100630,0,Mt,,1992
73,100630,0,Mt,=,1994
73,100630,0,Mt,=,1996
73,100630,0,Mt,,1998
73,100630,0,Mt,,2000
73,100630,0,Mt,,2002
73,100630,0,Mt,_,2004
73,100630,0,Mt,_,2006
73,100630,0,Mt,_,2008
73,1003,104700,Mt,B,1978
73,1003,102400,Mt,B,1980
73,1003,105300,Mt,B,1982
73,1003,100300,Mt,B,1984
73,1003,111800,Mt,B,1986
73,1003,91700,Mt,B,1988
73,1003,109600,Mt,B,1990
73,1003,107000,Mt,B,1992
73,1003,129000,Mt,B,1994
73,1003,137600,Mt,B,1996
73,1003,108000,Mt,B,1998
73,1003,148000,Mt,B,2000
73,1003,141200,Mt,B,2002
73,1003,118000,Mt,B,2004
73,1003,201000,Mt,B,2006
73,1003,130000,Mt,B,2008
73,1005,3317900,Mt, ,1978
73,1005,1200200,Mt,B,1980
73,1005,1450100,Mt,B,1982
73,1005,1984300,Mt,B,1984
73,1005,2308400,Mt,B,1986
73,1005,2176800,Mt,B,1988
73,1005,2665100,Mt,B,1990
73,1005,2495600,Mt,B,1992
73,1005,1768000,Mt,B,1994
73,1005,2039600,Mt,B,1996
73,1005,2100000,Mt,B,1998
73,1005,2663800,Mt,B,2000
73,1005,3440400,Mt,B,2002
73,1005,3268000,Mt,B,2004
73,1005,3698000,Mt,B,2006
73,1005,4057000,Mt,B,2008
73,1002,0,Mt,,1978
73,1002,0,Mt,_,1980
73,1002,0,Mt,_,1982
73,1002,0,Mt,_,1984
73,1002,0,Mt,_,1986
73,1002,0,Mt,_,1988
73,1002,0,Mt,_,1990
73,1002,0,Mt,_,1992
73,1002,0,Mt,_,1994
73,1002,0,Mt,_,1996
73,1002,0,Mt,_,1998
73,1002,0,Mt,_,2000
73,1002,0,Mt,_,2002
73,1002,0,Mt,_,2004
73,1002,0,Mt,_,2006
73,1002,0,Mt,_,2008
73,1004,0,Mt,,1978
73,1004,0,Mt,_,1980
73,1004,0,Mt,_,1982
73,1004,0,Mt,_,1984
73,1004,0,Mt,_,1986
73,1004,0,Mt,_,1988
73,1004,0,Mt,_,1990
73,1004,0,Mt,_,1992
73,1004,0,Mt,_,1994
73,1004,0,Mt,_,1996
73,1004,0,Mt,_,1998
73,1004,0,Mt,_,2000
73,1004,0,Mt,_,2002
73,1004,0,Mt,_,2004
73,1004,0,Mt,_,2006
73,1004,0,Mt,_,2008
73,100820,0,Mt, ,1978
73,100820,0,Mt,_,1980
73,100820,0,Mt,_,1982
73,100820,0,Mt,_,1984
73,100820,0,Mt,_,1986
73,100820,0,Mt,_,1988
73,100820,0,Mt,_,1990
73,100820,0,Mt,_,1992
73,100820,0,Mt,_,1994
73,100820,0,Mt,_,1996
73,100820,0,Mt,_,1998
73,100820,0,Mt,_,2000
73,100820,0,Mt,_,2002
73,100820,0,Mt,_,2004
73,100820,0,Mt,_,2006
73,100820,0,Mt,_,2008
73,1007,0,Mt,,1978
73,1007,450000,Mt,B,1980
73,1007,480000,Mt,B,1982
73,1007,440000,Mt,B,1984
73,1007,425000,Mt,B,1986
73,1007,445000,Mt,B,1988
73,1007,400000,Mt,B,1990
73,1007,350000,Mt,B,1992
73,1007,350000,Mt,B,1994
73,1007,309000,Mt,B,1996
73,1007,341000,Mt,B,1998
73,1007,411000,Mt,B,2000
73,1007,410000,Mt,B,2002
73,1007,535000,Mt,B,2004
73,1007,525000,Mt,B,2006
73,1007,535000,Mt,B,2008
73,100890,0,Mt,,1978
73,100890,0,Mt,_,1980
73,100890,0,Mt,_,1982
73,100890,0,Mt,_,1984
73,100890,0,Mt,_,1986
73,100890,0,Mt,_,1988
73,100890,0,Mt,_,1990
73,100890,0,Mt,_,1992
73,100890,0,Mt,_,1994
73,100890,0,Mt,_,1996
73,100890,0,Mt,_,1998
73,100890,0,Mt,_,2000
73,100890,0,Mt,_,2002
73,100890,0,Mt,_,2004
73,100890,0,Mt,_,2006
73,100890,0,Mt,_,2008
7,1001,0,Mt,B,1978
7,1001,0,Mt,B,1980
7,1001,0,Mt,B,1982
7,1001,0,Mt,B,1984
7,1001,0,Mt,B,1986
7,1001,0,Mt,B,1988
7,1001,0,Mt,B,1990
7,1001,0,Mt,B,1992
7,1001,1000,Mt, ,1994
7,1001,2000,Mt, ,1996
7,1001,2000,Mt, ,1998
7,1001,0,Mt, ,2000
7,1001,2000,Mt,_,2002
7,1001,2000,Mt,_,2004
7,1001,2000,Mt,B,2006
7,1001,2000,Mt,=,2008
7,100630,0,Mt,,1978
7,100630,0,Mt,,1980
7,100630,0,Mt,,1982
7,100630,0,Mt,,1984
7,100630,0,Mt,,1986
7,100630,0,Mt,,1988
7,100630,0,Mt,,1990
7,100630,0,Mt,,1992
7,100630,0,Mt,,1994
7,100630,0,Mt,,1996
7,100630,0,Mt,,1998
7,100630,0,Mt,,2000
7,100630,0,Mt,,2002
7,100630,0,Mt,,2004
7,100630,0,Mt,M,2006
7,100630,0,Mt,M,2008
7,1003,0,Mt,,1978
7,1003,0,Mt,,1980
7,1003,0,Mt,,1982
7,1003,0,Mt,,1984
7,1003,0,Mt,,1986
7,1003,0,Mt,,1988
7,1003,0,Mt,,1990
7,1003,0,Mt,,1992
7,1003,0,Mt,,1994
7,1003,0,Mt,,1996
7,1003,0,Mt,,1998
7,1003,0,Mt,,2000
7,1003,0,Mt,,2002
7,1003,0,Mt,_,2004
7,1003,0,Mt,_,2006
7,1003,0,Mt,_,2008
7,1005,0,Mt,,1978
7,1005,0,Mt,,1980
7,1005,0,Mt,,1982
7,1005,0,Mt,,1984
7,1005,0,Mt,,1986
7,1005,0,Mt,,1988
7,1005,0,Mt,,1990
7,1005,0,Mt,,1992
7,1005,0,Mt,,1994
7,1005,0,Mt,,1996
7,1005,0,Mt,,1998
7,1005,0,Mt,,2000
7,1005,0,Mt,,2002
7,1005,0,Mt,_,2004
7,1005,0,Mt,_,2006
7,1005,0,Mt,_,2008
7,1002,0,Mt,,1978
7,1002,0,Mt,,1980
7,1002,0,Mt,,1982
7,1002,0,Mt,,1984
7,1002,0,Mt,,1986
7,1002,0,Mt,,1988
7,1002,0,Mt,,1990
7,1002,0,Mt,,1992
7,1002,0,Mt,,1994
7,1002,0,Mt,,1996
7,1002,0,Mt,,1998
7,1002,0,Mt,,2000
7,1002,0,Mt,,2002
7,1002,0,Mt,_,2004
7,1002,0,Mt,_,2006
7,1002,0,Mt,_,2008
7,1004,0,Mt,,1978
7,1004,0,Mt,,1980
7,1004,0,Mt,,1982
7,1004,0,Mt,,1984
7,1004,0,Mt,,1986
7,1004,0,Mt,,1988
7,1004,0,Mt,,1990
7,1004,0,Mt,,1992
7,1004,0,Mt,,1994
7,1004,0,Mt,,1996
7,1004,0,Mt,,1998
7,1004,0,Mt,,2000
7,1004,0,Mt,,2002
7,1004,0,Mt,_,2004
7,1004,0,Mt,_,2006
7,1004,0,Mt,_,2008
7,100820,0,Mt,,1978
7,100820,0,Mt,,1980
7,100820,0,Mt,,1982
7,100820,0,Mt,,1984
